Rank,Category,Similarity Score,Matched Skills,Missing Skills
1566,PUBLIC-RELATIONS,2.82,[],"['data science', 'spark', 'machine learning']"
1567,FINANCE,2.81,[],"['data science', 'spark', 'machine learning']"
1568,PUBLIC-RELATIONS,2.81,[],"['data science', 'spark', 'machine learning']"
1569,ENGINEERING,2.81,[],"['data science', 'spark', 'machine learning']"
1570,BUSINESS-DEVELOPMENT,2.81,[],"['data science', 'spark', 'machine learning']"
1571,PUBLIC-RELATIONS,2.81,[],"['data science', 'spark', 'machine learning']"
1572,SALES,2.8,[],"['data science', 'spark', 'machine learning']"
1573,PUBLIC-RELATIONS,2.8,[],"['data science', 'spark', 'machine learning']"
1574,CONSTRUCTION,2.8,[],"['data science', 'spark', 'machine learning']"
1575,BUSINESS-DEVELOPMENT,2.8,[],"['data science', 'spark', 'machine learning']"
1576,ARTS,2.8,[],"['data science', 'spark', 'machine learning']"
1577,BUSINESS-DEVELOPMENT,2.8,[],"['data science', 'spark', 'machine learning']"
1578,DIGITAL-MEDIA,2.8,[],"['data science', 'spark', 'machine learning']"
1579,DESIGNER,2.8,[],"['data science', 'spark', 'machine learning']"
1580,APPAREL,2.8,[],"['data science', 'spark', 'machine learning']"
1581,INFORMATION-TECHNOLOGY,2.8,[],"['data science', 'spark', 'machine learning']"
1582,HEALTHCARE,2.79,[],"['data science', 'spark', 'machine learning']"
1583,DESIGNER,2.79,[],"['data science', 'spark', 'machine learning']"
1584,CONSTRUCTION,2.79,[],"['data science', 'spark', 'machine learning']"
1585,CHEF,2.79,[],"['data science', 'spark', 'machine learning']"
1586,TEACHER,2.79,[],"['data science', 'spark', 'machine learning']"
1587,FITNESS,2.79,[],"['data science', 'spark', 'machine learning']"
1588,FITNESS,2.79,[],"['data science', 'spark', 'machine learning']"
1589,FITNESS,2.79,[],"['data science', 'spark', 'machine learning']"
1590,DIGITAL-MEDIA,2.79,[],"['data science', 'spark', 'machine learning']"
1591,BANKING,2.79,[],"['data science', 'spark', 'machine learning']"
1592,APPAREL,2.79,[],"['data science', 'spark', 'machine learning']"
1593,HEALTHCARE,2.79,[],"['data science', 'spark', 'machine learning']"
1594,FINANCE,2.79,[],"['data science', 'spark', 'machine learning']"
1595,APPAREL,2.79,[],"['data science', 'spark', 'machine learning']"
1596,AUTOMOBILE,2.79,[],"['data science', 'spark', 'machine learning']"
1597,FINANCE,2.78,[],"['data science', 'spark', 'machine learning']"
1598,ARTS,2.78,[],"['data science', 'spark', 'machine learning']"
1599,BUSINESS-DEVELOPMENT,2.78,['data science'],"['spark', 'machine learning']"
1600,ADVOCATE,2.78,[],"['data science', 'spark', 'machine learning']"
1601,SALES,2.78,[],"['data science', 'spark', 'machine learning']"
1602,HR,2.78,[],"['data science', 'spark', 'machine learning']"
1603,FITNESS,2.78,[],"['data science', 'spark', 'machine learning']"
1604,HR,2.78,[],"['data science', 'spark', 'machine learning']"
1605,FITNESS,2.78,[],"['data science', 'spark', 'machine learning']"
1606,FINANCE,2.78,[],"['data science', 'spark', 'machine learning']"
1607,AVIATION,2.78,[],"['data science', 'spark', 'machine learning']"
1608,AVIATION,2.77,[],"['data science', 'spark', 'machine learning']"
1609,ADVOCATE,2.77,[],"['data science', 'spark', 'machine learning']"
1610,ARTS,2.77,[],"['data science', 'spark', 'machine learning']"
1611,TEACHER,2.77,[],"['data science', 'spark', 'machine learning']"
1612,CONSULTANT,2.76,[],"['data science', 'spark', 'machine learning']"
1613,DIGITAL-MEDIA,2.76,[],"['data science', 'spark', 'machine learning']"
1614,AGRICULTURE,2.76,[],"['data science', 'spark', 'machine learning']"
1615,TEACHER,2.76,[],"['data science', 'spark', 'machine learning']"
1616,BUSINESS-DEVELOPMENT,2.76,[],"['data science', 'spark', 'machine learning']"
1617,FITNESS,2.76,[],"['data science', 'spark', 'machine learning']"
1618,BANKING,2.76,[],"['data science', 'spark', 'machine learning']"
1619,BANKING,2.76,[],"['data science', 'spark', 'machine learning']"
1620,APPAREL,2.76,[],"['data science', 'spark', 'machine learning']"
1621,ADVOCATE,2.76,[],"['data science', 'spark', 'machine learning']"
1622,AGRICULTURE,2.76,[],"['data science', 'spark', 'machine learning']"
1623,BANKING,2.76,[],"['data science', 'spark', 'machine learning']"
1624,PUBLIC-RELATIONS,2.76,[],"['data science', 'spark', 'machine learning']"
1625,FINANCE,2.75,[],"['data science', 'spark', 'machine learning']"
1626,FINANCE,2.75,[],"['data science', 'spark', 'machine learning']"
1627,AVIATION,2.75,[],"['data science', 'spark', 'machine learning']"
1628,HEALTHCARE,2.75,[],"['data science', 'spark', 'machine learning']"
1629,DESIGNER,2.75,[],"['data science', 'spark', 'machine learning']"
1630,ADVOCATE,2.74,[],"['data science', 'spark', 'machine learning']"
1631,PUBLIC-RELATIONS,2.74,[],"['data science', 'spark', 'machine learning']"
1632,BUSINESS-DEVELOPMENT,2.74,[],"['data science', 'spark', 'machine learning']"
1633,AGRICULTURE,2.74,[],"['data science', 'spark', 'machine learning']"
1634,TEACHER,2.74,[],"['data science', 'spark', 'machine learning']"
1635,BUSINESS-DEVELOPMENT,2.74,[],"['data science', 'spark', 'machine learning']"
1636,ENGINEERING,2.74,[],"['data science', 'spark', 'machine learning']"
1637,ADVOCATE,2.74,[],"['data science', 'spark', 'machine learning']"
1638,SALES,2.74,[],"['data science', 'spark', 'machine learning']"
1639,FITNESS,2.74,[],"['data science', 'spark', 'machine learning']"
1640,INFORMATION-TECHNOLOGY,2.73,[],"['data science', 'spark', 'machine learning']"
1641,DESIGNER,2.73,[],"['data science', 'spark', 'machine learning']"
1642,BANKING,2.73,[],"['data science', 'spark', 'machine learning']"
1643,APPAREL,2.73,[],"['data science', 'spark', 'machine learning']"
1644,DESIGNER,2.73,[],"['data science', 'spark', 'machine learning']"
1645,DIGITAL-MEDIA,2.73,[],"['data science', 'spark', 'machine learning']"
1646,ENGINEERING,2.73,[],"['data science', 'spark', 'machine learning']"
1647,ADVOCATE,2.73,[],"['data science', 'spark', 'machine learning']"
1648,PUBLIC-RELATIONS,2.73,[],"['data science', 'spark', 'machine learning']"
1649,CONSTRUCTION,2.73,[],"['data science', 'spark', 'machine learning']"
1650,ACCOUNTANT,2.73,[],"['data science', 'spark', 'machine learning']"
1651,BANKING,2.72,[],"['data science', 'spark', 'machine learning']"
1652,BANKING,2.72,[],"['data science', 'spark', 'machine learning']"
1653,APPAREL,2.72,[],"['data science', 'spark', 'machine learning']"
1654,BUSINESS-DEVELOPMENT,2.72,[],"['data science', 'spark', 'machine learning']"
1655,CONSULTANT,2.72,[],"['data science', 'spark', 'machine learning']"
1656,DIGITAL-MEDIA,2.72,[],"['data science', 'spark', 'machine learning']"
1657,CHEF,2.72,[],"['data science', 'spark', 'machine learning']"
1658,SALES,2.72,[],"['data science', 'spark', 'machine learning']"
1659,FINANCE,2.71,[],"['data science', 'spark', 'machine learning']"
1660,PUBLIC-RELATIONS,2.71,[],"['data science', 'spark', 'machine learning']"
1661,DESIGNER,2.71,[],"['data science', 'spark', 'machine learning']"
1662,DESIGNER,2.71,[],"['data science', 'spark', 'machine learning']"
1663,CHEF,2.71,[],"['data science', 'spark', 'machine learning']"
1664,PUBLIC-RELATIONS,2.71,[],"['data science', 'spark', 'machine learning']"
1665,HEALTHCARE,2.71,[],"['data science', 'spark', 'machine learning']"
1666,APPAREL,2.71,[],"['data science', 'spark', 'machine learning']"
1667,CONSTRUCTION,2.7,[],"['data science', 'spark', 'machine learning']"
1668,ARTS,2.7,[],"['data science', 'spark', 'machine learning']"
1669,CONSTRUCTION,2.7,[],"['data science', 'spark', 'machine learning']"
1670,CONSTRUCTION,2.7,[],"['data science', 'spark', 'machine learning']"
1671,BANKING,2.7,[],"['data science', 'spark', 'machine learning']"
1672,CHEF,2.7,[],"['data science', 'spark', 'machine learning']"
1673,HR,2.7,[],"['data science', 'spark', 'machine learning']"
1674,FITNESS,2.7,[],"['data science', 'spark', 'machine learning']"
1675,DESIGNER,2.7,[],"['data science', 'spark', 'machine learning']"
1676,CONSTRUCTION,2.7,[],"['data science', 'spark', 'machine learning']"
1677,TEACHER,2.7,[],"['data science', 'spark', 'machine learning']"
1678,ARTS,2.7,[],"['data science', 'spark', 'machine learning']"
1679,ENGINEERING,2.7,[],"['data science', 'spark', 'machine learning']"
1680,FINANCE,2.7,[],"['data science', 'spark', 'machine learning']"
1681,FINANCE,2.7,[],"['data science', 'spark', 'machine learning']"
1682,FINANCE,2.69,[],"['data science', 'spark', 'machine learning']"
1683,CHEF,2.69,[],"['data science', 'spark', 'machine learning']"
1684,CHEF,2.69,[],"['data science', 'spark', 'machine learning']"
1685,PUBLIC-RELATIONS,2.69,[],"['data science', 'spark', 'machine learning']"
1686,ADVOCATE,2.69,[],"['data science', 'spark', 'machine learning']"
1687,ADVOCATE,2.68,[],"['data science', 'spark', 'machine learning']"
1688,FITNESS,2.68,[],"['data science', 'spark', 'machine learning']"
1689,ACCOUNTANT,2.68,[],"['data science', 'spark', 'machine learning']"
1690,SALES,2.68,[],"['data science', 'spark', 'machine learning']"
1691,TEACHER,2.68,[],"['data science', 'spark', 'machine learning']"
1692,ACCOUNTANT,2.68,[],"['data science', 'spark', 'machine learning']"
1693,PUBLIC-RELATIONS,2.68,[],"['data science', 'spark', 'machine learning']"
1694,ADVOCATE,2.68,[],"['data science', 'spark', 'machine learning']"
1695,BANKING,2.68,[],"['data science', 'spark', 'machine learning']"
1696,INFORMATION-TECHNOLOGY,2.68,[],"['data science', 'spark', 'machine learning']"
1697,ADVOCATE,2.68,[],"['data science', 'spark', 'machine learning']"
1698,FITNESS,2.67,[],"['data science', 'spark', 'machine learning']"
1699,ENGINEERING,2.67,[],"['data science', 'spark', 'machine learning']"
1700,INFORMATION-TECHNOLOGY,2.67,[],"['data science', 'spark', 'machine learning']"
1701,CONSTRUCTION,2.67,[],"['data science', 'spark', 'machine learning']"
1702,SALES,2.67,[],"['data science', 'spark', 'machine learning']"
1703,HEALTHCARE,2.67,[],"['data science', 'spark', 'machine learning']"
1704,BUSINESS-DEVELOPMENT,2.67,[],"['data science', 'spark', 'machine learning']"
1705,CONSULTANT,2.67,[],"['data science', 'spark', 'machine learning']"
1706,HEALTHCARE,2.67,[],"['data science', 'spark', 'machine learning']"
1707,CONSTRUCTION,2.67,[],"['data science', 'spark', 'machine learning']"
1708,SALES,2.67,[],"['data science', 'spark', 'machine learning']"
1709,BANKING,2.67,[],"['data science', 'spark', 'machine learning']"
1710,TEACHER,2.66,[],"['data science', 'spark', 'machine learning']"
1711,FITNESS,2.66,[],"['data science', 'spark', 'machine learning']"
1712,ACCOUNTANT,2.66,[],"['data science', 'spark', 'machine learning']"
1713,FINANCE,2.66,[],"['data science', 'spark', 'machine learning']"
1714,HR,2.66,[],"['data science', 'spark', 'machine learning']"
1715,CONSTRUCTION,2.66,[],"['data science', 'spark', 'machine learning']"
1716,AGRICULTURE,2.66,[],"['data science', 'spark', 'machine learning']"
1717,ARTS,2.66,[],"['data science', 'spark', 'machine learning']"
1718,APPAREL,2.65,[],"['data science', 'spark', 'machine learning']"
1719,CHEF,2.65,[],"['data science', 'spark', 'machine learning']"
1720,CHEF,2.65,[],"['data science', 'spark', 'machine learning']"
1721,ENGINEERING,2.65,[],"['data science', 'spark', 'machine learning']"
1722,DIGITAL-MEDIA,2.64,[],"['data science', 'spark', 'machine learning']"
1723,ACCOUNTANT,2.64,[],"['data science', 'spark', 'machine learning']"
1724,ACCOUNTANT,2.64,[],"['data science', 'spark', 'machine learning']"
1725,CONSULTANT,2.64,[],"['data science', 'spark', 'machine learning']"
1726,AGRICULTURE,2.64,[],"['data science', 'spark', 'machine learning']"
1727,CONSULTANT,2.64,[],"['data science', 'spark', 'machine learning']"
1728,FITNESS,2.64,[],"['data science', 'spark', 'machine learning']"
1729,DIGITAL-MEDIA,2.64,[],"['data science', 'spark', 'machine learning']"
1730,ENGINEERING,2.64,[],"['data science', 'spark', 'machine learning']"
1731,FITNESS,2.64,[],"['data science', 'spark', 'machine learning']"
1732,ACCOUNTANT,2.63,[],"['data science', 'spark', 'machine learning']"
1733,AVIATION,2.63,[],"['data science', 'spark', 'machine learning']"
1734,CHEF,2.63,[],"['data science', 'spark', 'machine learning']"
1735,CHEF,2.63,[],"['data science', 'spark', 'machine learning']"
1736,AVIATION,2.63,[],"['data science', 'spark', 'machine learning']"
1737,ENGINEERING,2.63,[],"['data science', 'spark', 'machine learning']"
1738,SALES,2.63,[],"['data science', 'spark', 'machine learning']"
1739,AVIATION,2.63,[],"['data science', 'spark', 'machine learning']"
1740,AGRICULTURE,2.62,[],"['data science', 'spark', 'machine learning']"
1741,FINANCE,2.62,[],"['data science', 'spark', 'machine learning']"
1742,ENGINEERING,2.62,[],"['data science', 'spark', 'machine learning']"
1743,SALES,2.62,[],"['data science', 'spark', 'machine learning']"
1744,BANKING,2.62,[],"['data science', 'spark', 'machine learning']"
1745,AVIATION,2.62,[],"['data science', 'spark', 'machine learning']"
1746,PUBLIC-RELATIONS,2.62,[],"['data science', 'spark', 'machine learning']"
1747,FINANCE,2.62,[],"['data science', 'spark', 'machine learning']"
1748,ENGINEERING,2.62,[],"['data science', 'spark', 'machine learning']"
1749,SALES,2.61,[],"['data science', 'spark', 'machine learning']"
1750,ARTS,2.61,[],"['data science', 'spark', 'machine learning']"
1751,DIGITAL-MEDIA,2.61,[],"['data science', 'spark', 'machine learning']"
1752,CONSTRUCTION,2.61,[],"['data science', 'spark', 'machine learning']"
1753,INFORMATION-TECHNOLOGY,2.61,[],"['data science', 'spark', 'machine learning']"
1754,AVIATION,2.61,[],"['data science', 'spark', 'machine learning']"
1755,ADVOCATE,2.61,[],"['data science', 'spark', 'machine learning']"
1756,CHEF,2.6,[],"['data science', 'spark', 'machine learning']"
1757,BANKING,2.6,[],"['data science', 'spark', 'machine learning']"
1758,CONSULTANT,2.6,[],"['data science', 'spark', 'machine learning']"
1759,SALES,2.6,[],"['data science', 'spark', 'machine learning']"
1760,CONSULTANT,2.58,[],"['data science', 'spark', 'machine learning']"
1761,TEACHER,2.58,[],"['data science', 'spark', 'machine learning']"
1762,ARTS,2.58,[],"['data science', 'spark', 'machine learning']"
1763,AGRICULTURE,2.58,[],"['data science', 'spark', 'machine learning']"
1764,CHEF,2.58,[],"['data science', 'spark', 'machine learning']"
1765,FITNESS,2.58,[],"['data science', 'spark', 'machine learning']"
1766,PUBLIC-RELATIONS,2.58,[],"['data science', 'spark', 'machine learning']"
1767,CHEF,2.58,[],"['data science', 'spark', 'machine learning']"
1768,ACCOUNTANT,2.58,[],"['data science', 'spark', 'machine learning']"
1769,HEALTHCARE,2.57,[],"['data science', 'spark', 'machine learning']"
1770,ADVOCATE,2.57,[],"['data science', 'spark', 'machine learning']"
1771,BUSINESS-DEVELOPMENT,2.57,[],"['data science', 'spark', 'machine learning']"
1772,PUBLIC-RELATIONS,2.57,[],"['data science', 'spark', 'machine learning']"
1773,PUBLIC-RELATIONS,2.56,[],"['data science', 'spark', 'machine learning']"
1774,ARTS,2.56,[],"['data science', 'spark', 'machine learning']"
1775,CONSTRUCTION,2.56,[],"['data science', 'spark', 'machine learning']"
1776,CHEF,2.56,[],"['data science', 'spark', 'machine learning']"
1777,ADVOCATE,2.55,[],"['data science', 'spark', 'machine learning']"
1778,AGRICULTURE,2.55,[],"['data science', 'spark', 'machine learning']"
1779,PUBLIC-RELATIONS,2.55,[],"['data science', 'spark', 'machine learning']"
1780,CHEF,2.55,[],"['data science', 'spark', 'machine learning']"
1781,APPAREL,2.55,[],"['data science', 'spark', 'machine learning']"
1782,CHEF,2.55,[],"['data science', 'spark', 'machine learning']"
1783,AGRICULTURE,2.55,[],"['data science', 'spark', 'machine learning']"
1784,CHEF,2.55,[],"['data science', 'spark', 'machine learning']"
1785,APPAREL,2.54,[],"['data science', 'spark', 'machine learning']"
1786,BUSINESS-DEVELOPMENT,2.54,[],"['data science', 'spark', 'machine learning']"
1787,CHEF,2.54,[],"['data science', 'spark', 'machine learning']"
1788,HEALTHCARE,2.54,[],"['data science', 'spark', 'machine learning']"
1789,HEALTHCARE,2.54,[],"['data science', 'spark', 'machine learning']"
1790,SALES,2.53,[],"['data science', 'spark', 'machine learning']"
1791,ADVOCATE,2.53,[],"['data science', 'spark', 'machine learning']"
1792,ACCOUNTANT,2.53,[],"['data science', 'spark', 'machine learning']"
1793,ADVOCATE,2.53,[],"['data science', 'spark', 'machine learning']"
1794,ADVOCATE,2.53,[],"['data science', 'spark', 'machine learning']"
1795,PUBLIC-RELATIONS,2.53,[],"['data science', 'spark', 'machine learning']"
1796,APPAREL,2.53,[],"['data science', 'spark', 'machine learning']"
1797,FINANCE,2.53,[],"['data science', 'spark', 'machine learning']"
1798,BUSINESS-DEVELOPMENT,2.53,[],"['data science', 'spark', 'machine learning']"
1799,CHEF,2.52,[],"['data science', 'spark', 'machine learning']"
1800,DESIGNER,2.52,[],"['data science', 'spark', 'machine learning']"
1801,TEACHER,2.52,[],"['data science', 'spark', 'machine learning']"
1802,INFORMATION-TECHNOLOGY,2.52,[],"['data science', 'spark', 'machine learning']"
1803,SALES,2.52,[],"['data science', 'spark', 'machine learning']"
1804,FINANCE,2.52,[],"['data science', 'spark', 'machine learning']"
1805,ARTS,2.52,[],"['data science', 'spark', 'machine learning']"
1806,ADVOCATE,2.52,[],"['data science', 'spark', 'machine learning']"
1807,HEALTHCARE,2.51,[],"['data science', 'spark', 'machine learning']"
1808,FINANCE,2.51,[],"['data science', 'spark', 'machine learning']"
1809,FITNESS,2.51,[],"['data science', 'spark', 'machine learning']"
1810,AGRICULTURE,2.51,[],"['data science', 'spark', 'machine learning']"
1811,FINANCE,2.51,[],"['data science', 'spark', 'machine learning']"
1812,FINANCE,2.51,[],"['data science', 'spark', 'machine learning']"
1813,ARTS,2.51,[],"['data science', 'spark', 'machine learning']"
1814,FITNESS,2.51,[],"['data science', 'spark', 'machine learning']"
1815,CONSULTANT,2.51,[],"['data science', 'spark', 'machine learning']"
1816,APPAREL,2.51,[],"['data science', 'spark', 'machine learning']"
1817,PUBLIC-RELATIONS,2.51,[],"['data science', 'spark', 'machine learning']"
1818,HEALTHCARE,2.5,[],"['data science', 'spark', 'machine learning']"
1819,CONSULTANT,2.5,[],"['data science', 'spark', 'machine learning']"
1820,BANKING,2.5,[],"['data science', 'spark', 'machine learning']"
1821,TEACHER,2.5,[],"['data science', 'spark', 'machine learning']"
1822,DESIGNER,2.5,[],"['data science', 'spark', 'machine learning']"
1823,AVIATION,2.5,[],"['data science', 'spark', 'machine learning']"
1824,ACCOUNTANT,2.5,[],"['data science', 'spark', 'machine learning']"
1825,APPAREL,2.49,[],"['data science', 'spark', 'machine learning']"
1826,TEACHER,2.49,[],"['data science', 'spark', 'machine learning']"
1827,ACCOUNTANT,2.49,[],"['data science', 'spark', 'machine learning']"
1828,APPAREL,2.48,[],"['data science', 'spark', 'machine learning']"
1829,ACCOUNTANT,2.48,[],"['data science', 'spark', 'machine learning']"
1830,FITNESS,2.48,[],"['data science', 'spark', 'machine learning']"
1831,FITNESS,2.48,[],"['data science', 'spark', 'machine learning']"
1832,CONSTRUCTION,2.48,[],"['data science', 'spark', 'machine learning']"
1833,PUBLIC-RELATIONS,2.48,[],"['data science', 'spark', 'machine learning']"
1834,ACCOUNTANT,2.48,[],"['data science', 'spark', 'machine learning']"
1835,FINANCE,2.48,[],"['data science', 'spark', 'machine learning']"
1836,CHEF,2.48,[],"['data science', 'spark', 'machine learning']"
1837,DIGITAL-MEDIA,2.47,[],"['data science', 'spark', 'machine learning']"
1838,FITNESS,2.47,[],"['data science', 'spark', 'machine learning']"
1839,BUSINESS-DEVELOPMENT,2.47,[],"['data science', 'spark', 'machine learning']"
1840,FINANCE,2.47,[],"['data science', 'spark', 'machine learning']"
1841,CONSTRUCTION,2.47,[],"['data science', 'spark', 'machine learning']"
1842,BPO,2.47,[],"['data science', 'spark', 'machine learning']"
1843,DESIGNER,2.47,[],"['data science', 'spark', 'machine learning']"
1844,CHEF,2.47,[],"['data science', 'spark', 'machine learning']"
1845,INFORMATION-TECHNOLOGY,2.47,[],"['data science', 'spark', 'machine learning']"
1846,BUSINESS-DEVELOPMENT,2.46,[],"['data science', 'spark', 'machine learning']"
1847,FINANCE,2.46,[],"['data science', 'spark', 'machine learning']"
1848,ENGINEERING,2.46,[],"['data science', 'spark', 'machine learning']"
1849,BANKING,2.46,[],"['data science', 'spark', 'machine learning']"
1850,ACCOUNTANT,2.46,[],"['data science', 'spark', 'machine learning']"
1851,FITNESS,2.46,[],"['data science', 'spark', 'machine learning']"
1852,ACCOUNTANT,2.46,[],"['data science', 'spark', 'machine learning']"
1853,BANKING,2.46,[],"['data science', 'spark', 'machine learning']"
1854,ENGINEERING,2.45,[],"['data science', 'spark', 'machine learning']"
1855,PUBLIC-RELATIONS,2.45,[],"['data science', 'spark', 'machine learning']"
1856,BANKING,2.45,[],"['data science', 'spark', 'machine learning']"
1857,AVIATION,2.45,[],"['data science', 'spark', 'machine learning']"
1858,DESIGNER,2.45,[],"['data science', 'spark', 'machine learning']"
1859,AGRICULTURE,2.45,[],"['data science', 'spark', 'machine learning']"
1860,ADVOCATE,2.45,[],"['data science', 'spark', 'machine learning']"
1861,CONSULTANT,2.45,[],"['data science', 'spark', 'machine learning']"
1862,PUBLIC-RELATIONS,2.45,[],"['data science', 'spark', 'machine learning']"
1863,CONSULTANT,2.45,[],"['data science', 'spark', 'machine learning']"
1864,INFORMATION-TECHNOLOGY,2.45,[],"['data science', 'spark', 'machine learning']"
1865,BANKING,2.45,[],"['data science', 'spark', 'machine learning']"
1866,AVIATION,2.45,[],"['data science', 'spark', 'machine learning']"
1867,BANKING,2.45,[],"['data science', 'spark', 'machine learning']"
1868,FINANCE,2.44,[],"['data science', 'spark', 'machine learning']"
1869,FINANCE,2.44,[],"['data science', 'spark', 'machine learning']"
1870,SALES,2.44,[],"['data science', 'spark', 'machine learning']"
1871,PUBLIC-RELATIONS,2.44,[],"['data science', 'spark', 'machine learning']"
1872,SALES,2.44,[],"['data science', 'spark', 'machine learning']"
1873,BUSINESS-DEVELOPMENT,2.44,['spark'],"['data science', 'machine learning']"
1874,PUBLIC-RELATIONS,2.44,[],"['data science', 'spark', 'machine learning']"
1875,TEACHER,2.44,[],"['data science', 'spark', 'machine learning']"
1876,CONSTRUCTION,2.43,[],"['data science', 'spark', 'machine learning']"
1877,AVIATION,2.43,[],"['data science', 'spark', 'machine learning']"
1878,PUBLIC-RELATIONS,2.43,[],"['data science', 'spark', 'machine learning']"
1879,BANKING,2.43,[],"['data science', 'spark', 'machine learning']"
1880,CONSTRUCTION,2.43,[],"['data science', 'spark', 'machine learning']"
1881,BANKING,2.43,[],"['data science', 'spark', 'machine learning']"
1882,CONSULTANT,2.43,[],"['data science', 'spark', 'machine learning']"
1883,AGRICULTURE,2.43,[],"['data science', 'spark', 'machine learning']"
1884,CHEF,2.43,[],"['data science', 'spark', 'machine learning']"
1885,CHEF,2.43,[],"['data science', 'spark', 'machine learning']"
1886,FINANCE,2.43,[],"['data science', 'spark', 'machine learning']"
1887,ENGINEERING,2.42,[],"['data science', 'spark', 'machine learning']"
1888,ENGINEERING,2.42,[],"['data science', 'spark', 'machine learning']"
1889,BPO,2.42,[],"['data science', 'spark', 'machine learning']"
1890,BUSINESS-DEVELOPMENT,2.42,[],"['data science', 'spark', 'machine learning']"
1891,DIGITAL-MEDIA,2.42,[],"['data science', 'spark', 'machine learning']"
1892,ACCOUNTANT,2.42,[],"['data science', 'spark', 'machine learning']"
1893,AUTOMOBILE,2.42,[],"['data science', 'spark', 'machine learning']"
1894,ENGINEERING,2.41,[],"['data science', 'spark', 'machine learning']"
1895,ACCOUNTANT,2.41,[],"['data science', 'spark', 'machine learning']"
1896,INFORMATION-TECHNOLOGY,2.41,[],"['data science', 'spark', 'machine learning']"
1897,CONSTRUCTION,2.41,[],"['data science', 'spark', 'machine learning']"
1898,FINANCE,2.41,[],"['data science', 'spark', 'machine learning']"
1899,CHEF,2.4,[],"['data science', 'spark', 'machine learning']"
1900,PUBLIC-RELATIONS,2.4,[],"['data science', 'spark', 'machine learning']"
1901,CHEF,2.4,[],"['data science', 'spark', 'machine learning']"
1902,DIGITAL-MEDIA,2.4,[],"['data science', 'spark', 'machine learning']"
1903,ACCOUNTANT,2.39,[],"['data science', 'spark', 'machine learning']"
1904,BUSINESS-DEVELOPMENT,2.39,[],"['data science', 'spark', 'machine learning']"
1905,ADVOCATE,2.39,[],"['data science', 'spark', 'machine learning']"
1906,SALES,2.39,[],"['data science', 'spark', 'machine learning']"
1907,CONSTRUCTION,2.39,[],"['data science', 'spark', 'machine learning']"
1908,PUBLIC-RELATIONS,2.38,[],"['data science', 'spark', 'machine learning']"
1909,INFORMATION-TECHNOLOGY,2.38,[],"['data science', 'spark', 'machine learning']"
1910,AGRICULTURE,2.38,[],"['data science', 'spark', 'machine learning']"
1911,INFORMATION-TECHNOLOGY,2.38,[],"['data science', 'spark', 'machine learning']"
1912,PUBLIC-RELATIONS,2.38,[],"['data science', 'spark', 'machine learning']"
1913,CONSTRUCTION,2.38,[],"['data science', 'spark', 'machine learning']"
1914,INFORMATION-TECHNOLOGY,2.38,[],"['data science', 'spark', 'machine learning']"
1915,AVIATION,2.38,[],"['data science', 'spark', 'machine learning']"
1916,BANKING,2.38,[],"['data science', 'spark', 'machine learning']"
1917,ACCOUNTANT,2.38,[],"['data science', 'spark', 'machine learning']"
1918,ACCOUNTANT,2.38,[],"['data science', 'spark', 'machine learning']"
1919,BPO,2.38,[],"['data science', 'spark', 'machine learning']"
1920,ACCOUNTANT,2.38,[],"['data science', 'spark', 'machine learning']"
1921,CONSULTANT,2.37,[],"['data science', 'spark', 'machine learning']"
1922,SALES,2.37,[],"['data science', 'spark', 'machine learning']"
1923,SALES,2.37,[],"['data science', 'spark', 'machine learning']"
1924,BUSINESS-DEVELOPMENT,2.37,[],"['data science', 'spark', 'machine learning']"
1925,BUSINESS-DEVELOPMENT,2.37,[],"['data science', 'spark', 'machine learning']"
1926,FITNESS,2.37,[],"['data science', 'spark', 'machine learning']"
1927,ARTS,2.37,[],"['data science', 'spark', 'machine learning']"
1928,ACCOUNTANT,2.36,[],"['data science', 'spark', 'machine learning']"
1929,AGRICULTURE,2.36,[],"['data science', 'spark', 'machine learning']"
1930,BUSINESS-DEVELOPMENT,2.36,[],"['data science', 'spark', 'machine learning']"
1931,DESIGNER,2.35,[],"['data science', 'spark', 'machine learning']"
1932,SALES,2.35,[],"['data science', 'spark', 'machine learning']"
1933,FINANCE,2.35,[],"['data science', 'spark', 'machine learning']"
1934,ACCOUNTANT,2.35,[],"['data science', 'spark', 'machine learning']"
1935,HEALTHCARE,2.35,[],"['data science', 'spark', 'machine learning']"
1936,FITNESS,2.35,[],"['data science', 'spark', 'machine learning']"
1937,SALES,2.34,[],"['data science', 'spark', 'machine learning']"
1938,BANKING,2.34,[],"['data science', 'spark', 'machine learning']"
1939,FINANCE,2.34,[],"['data science', 'spark', 'machine learning']"
1940,SALES,2.34,[],"['data science', 'spark', 'machine learning']"
1941,DESIGNER,2.34,[],"['data science', 'spark', 'machine learning']"
1942,ACCOUNTANT,2.34,[],"['data science', 'spark', 'machine learning']"
1943,CHEF,2.34,[],"['data science', 'spark', 'machine learning']"
1944,SALES,2.34,[],"['data science', 'spark', 'machine learning']"
1945,FINANCE,2.34,[],"['data science', 'spark', 'machine learning']"
1946,ARTS,2.33,[],"['data science', 'spark', 'machine learning']"
1947,CONSULTANT,2.33,[],"['data science', 'spark', 'machine learning']"
1948,INFORMATION-TECHNOLOGY,2.33,[],"['data science', 'spark', 'machine learning']"
1949,CHEF,2.33,[],"['data science', 'spark', 'machine learning']"
